index,AU200,AUD,BCO,CAD,CHF,CN50,CNH,CORN,CZK,DE10YB,DE30,DKK,EU50,EUR,FR40,GBP,HK33,HKD,HUF,IN50,INR,JP225,JPY,MXN,NAS100,NATGAS,NL25,NOK,NZD,PLN,SAR,SEK,SG30,SGD,SOYBN,SPX500,SUGAR,THB,TRY,TWIX,UK100,UK10YB,US2000,US30,USB02Y,USB05Y,USB10Y,USB30Y,USD,WHEAT,WTICO,XAG,XAU,XCU,XPD,XPT,ZAR
2018-06-06,15.81,2.93,56.94,-0.91,-1.49,31.78,1.5,4.04,7.64,0.22,28.21,2.19,19.62,2.27,27.31,-7.48,43.35,-1.56,0.89,29.63,-1.17,32.07,-0.49,-11.73,50.09,44.81,29.21,0.72,3.49,5.62,-0.49,-7.56,28.79,1.7,-4.45,28.31,-19.77,9.19,-43.87,32.14,15.75,-5.97,40.43,33.44,-3.51,-7.18,-9.06,-14.13,-0.45,15.05,47.27,-1.33,2.51,45.5,55.99,-14.12,18.43
2018-06-07,16.66,3.17,57.42,-1.15,-2.1,31.32,1.35,2.44,7.52,-0.48,29.25,2.19,20.28,2.32,27.79,-7.75,43.84,-1.98,1.21,30.66,-1.17,32.57,-1.26,-11.41,50.14,44.81,29.76,0.68,3.21,6.03,-0.9,-7.8,28.34,1.43,-5.57,28.68,-18.52,8.89,-43.36,33.24,16.27,-7.03,40.74,34.32,-3.97,-7.77,-9.76,-15.06,-0.87,16.98,46.07,-0.63,2.13,46.87,58.07,-14.08,18.46
2018-06-11,16.21,2.75,59.66,-1.22,-1.35,30.71,1.32,2.09,7.47,0.05,28.28,2.53,19.61,2.69,27.0,-7.53,44.24,-1.81,1.35,30.67,-1.85,32.47,-0.66,-12.12,49.51,46.01,29.14,1.13,3.28,6.18,-0.74,-7.22,27.94,1.48,-7.44,28.8,-22.1,8.74,-41.62,32.96,15.87,-6.83,40.49,34.96,-3.76,-7.42,-9.3,-14.27,-0.71,18.37,47.67,-0.3,2.34,46.87,57.7,-14.56,16.3
2018-06-12,16.22,2.6,58.66,-0.66,-1.61,29.99,1.35,2.6,7.53,0.02,28.79,2.45,19.83,2.62,27.61,-7.45,43.44,-1.62,0.97,31.31,-1.82,32.65,-0.33,-11.01,49.54,45.23,29.57,1.32,3.58,6.06,-0.55,-7.16,27.59,1.56,-7.8,29.22,-17.72,8.79,-41.25,32.17,16.16,-6.76,40.66,35.35,-3.6,-7.31,-9.26,-14.39,-0.52,17.63,47.32,0.39,2.72,48.2,57.87,-13.49,16.05
2018-06-13,16.1,2.66,57.84,-0.95,-1.41,31.65,1.64,2.86,7.94,-0.08,29.38,2.62,20.53,2.81,27.53,-7.35,43.29,-1.25,1.14,32.17,-1.63,33.81,-0.7,-12.69,50.87,47.23,29.93,1.77,3.51,6.16,-0.16,-6.04,26.85,1.83,-8.8,29.98,-16.52,9.02,-43.48,32.17,16.28,-6.78,41.79,35.78,-3.27,-7.04,-8.97,-14.16,-0.13,20.62,48.42,1.19,2.85,46.95,59.03,-14.06,14.48
2018-06-14,15.59,2.61,59.05,-0.85,-1.39,30.77,1.77,2.6,8.2,0.14,29.76,2.9,20.72,3.09,27.61,-7.42,42.73,-1.39,1.11,31.91,-1.57,33.51,-0.8,-12.45,50.59,47.65,30.13,2.16,3.7,6.51,-0.29,-5.71,25.32,1.82,-10.84,29.36,-15.41,8.8,-44.79,31.94,16.1,-6.65,41.26,35.1,-3.45,-7.27,-9.21,-14.31,-0.26,17.12,49.16,2.11,2.96,47.2,57.9,-13.68,14.49
2018-06-18,16.41,2.81,59.92,-0.21,-1.03,32.68,2.89,0.78,7.56,0.44,31.66,2.53,22.29,2.73,29.04,-6.73,43.3,0.17,0.09,33.42,-0.49,35.29,0.51,-12.08,53.28,49.7,30.75,2.16,4.51,5.99,1.27,-5.72,25.08,2.67,-10.23,31.28,-15.8,10.17,-44.83,32.45,17.98,-5.46,43.46,36.7,-1.87,-5.62,-7.46,-12.31,1.31,15.88,51.35,4.53,4.79,47.0,59.35,-11.92,14.93
2018-06-19,16.5,2.26,56.08,-0.87,-1.19,32.17,2.49,0.13,8.01,0.82,31.26,2.8,21.9,2.99,28.8,-6.7,41.81,0.08,0.44,33.4,-1.06,34.9,0.39,-10.91,52.72,51.77,30.15,1.93,4.0,6.26,1.17,-6.31,24.19,2.11,-12.77,30.9,-17.76,8.63,-45.02,32.15,16.58,-5.48,43.15,36.11,-1.93,-5.67,-7.47,-12.24,1.21,15.36,47.3,0.87,2.88,45.04,57.25,-13.96,15.03
2018-06-20,16.45,1.54,58.74,-1.6,-0.72,29.56,1.95,-1.63,7.45,1.07,28.59,2.68,19.99,2.93,26.89,-7.39,39.97,0.17,0.39,32.65,-0.86,32.62,1.03,-10.32,52.5,48.21,28.88,1.56,3.53,5.57,1.26,-7.42,23.24,1.78,-14.28,30.46,-18.56,8.47,-45.14,30.38,15.43,-5.82,43.92,34.72,-1.82,-5.47,-7.2,-11.94,1.3,11.41,48.45,-0.63,2.62,41.94,55.19,-16.07,12.79
2018-06-21,17.39,1.62,57.98,-1.51,-0.66,30.2,2.17,-1.38,7.6,1.09,28.56,2.85,19.93,3.07,26.35,-7.16,40.86,0.49,0.09,33.45,-0.53,33.89,1.04,-9.22,53.59,50.21,28.92,1.92,3.21,5.6,1.54,-7.01,22.82,1.92,-13.91,30.93,-18.18,8.49,-44.71,31.99,15.77,-5.82,44.97,34.8,-1.59,-5.34,-7.17,-12.18,1.58,13.79,49.45,-0.45,2.37,42.25,55.01,-15.51,13.77
2018-06-25,17.87,1.86,56.56,-1.44,-0.13,29.09,1.98,-0.24,7.84,2.0,27.13,3.2,19.01,3.42,25.47,-6.48,38.74,0.61,-0.3,32.71,-0.06,33.7,1.5,-8.94,52.54,50.93,28.55,2.65,3.35,5.65,1.65,-7.04,21.92,2.06,-14.88,30.3,-18.37,8.38,-44.33,30.79,15.31,-4.85,43.98,34.07,-1.44,-5.06,-6.79,-11.63,1.69,15.41,50.26,-0.13,2.4,41.97,53.8,-16.2,14.41
2018-06-26,18.6,2.15,59.68,-1.61,-0.24,29.13,1.3,-0.76,7.98,1.85,27.7,3.08,19.8,3.32,26.46,-6.86,39.41,0.06,0.04,33.31,-0.59,33.57,0.94,-7.95,51.85,49.04,29.6,2.51,3.38,5.68,1.1,-7.15,21.37,1.51,-13.46,29.97,-17.61,7.75,-43.98,30.85,16.46,-5.68,43.26,33.99,-1.98,-5.61,-7.32,-12.09,1.14,13.67,54.84,0.16,2.13,41.45,53.96,-15.17,14.98
2018-06-27,17.66,1.85,61.04,-1.56,-0.21,26.34,0.53,-1.66,7.86,2.07,25.78,3.39,18.53,3.6,25.41,-6.85,38.17,0.37,-0.03,33.14,-1.07,32.97,1.23,-7.31,50.39,49.66,28.19,2.42,2.92,5.63,1.44,-7.11,21.26,1.51,-16.33,29.12,-16.58,7.78,-42.25,30.23,15.08,-5.55,42.49,33.04,-1.61,-5.18,-6.9,-11.62,1.48,10.15,57.29,-0.49,1.53,40.72,54.58,-15.85,14.52
2018-06-28,17.73,2.1,63.09,-0.87,0.08,24.3,0.93,-0.69,7.86,2.43,25.87,3.54,18.61,3.73,25.56,-6.74,37.64,1.33,-0.38,33.08,-0.99,33.33,1.97,-7.47,50.02,52.15,28.32,2.58,2.95,5.45,2.39,-7.23,20.82,2.13,-15.29,29.36,-18.46,8.63,-41.49,30.3,15.33,-5.0,41.8,33.44,-0.6,-4.03,-5.62,-9.99,2.42,12.16,60.48,-1.11,2.0,41.09,54.53,-16.24,13.13
2018-07-02,18.82,2.23,63.35,-0.24,0.04,24.94,0.63,-2.64,7.98,2.44,25.45,3.6,18.7,3.82,25.54,-7.04,37.44,1.29,-0.5,32.61,-0.92,33.96,1.73,-5.13,50.86,50.88,28.46,2.61,2.42,5.28,2.35,-7.74,21.69,2.09,-15.88,29.91,-16.98,8.34,-40.7,30.57,15.88,-5.39,42.18,33.89,-0.66,-4.13,-5.76,-10.06,2.38,11.11,61.81,-1.35,1.64,40.03,53.84,-17.13,13.75
2018-07-04,18.89,2.5,65.14,0.23,0.29,25.93,0.19,-1.55,8.38,3.11,26.58,4.19,19.49,4.4,26.29,-6.48,38.29,0.87,-0.19,33.14,-0.72,33.26,1.07,-6.57,50.54,49.46,29.05,2.68,2.21,5.63,1.9,-7.34,21.86,2.0,-16.62,29.47,-17.64,8.3,-41.19,31.48,16.18,-4.95,41.45,33.53,-1.14,-4.69,-6.35,-10.76,1.94,14.25,62.73,-1.16,1.59,39.56,54.49,-17.13,13.63
2018-07-05,18.16,2.17,63.32,0.1,0.01,21.29,-0.33,-3.37,7.55,2.98,26.42,3.88,19.58,4.08,25.94,-6.66,36.47,0.82,0.05,33.24,-1.0,30.81,1.13,-4.35,49.86,47.17,28.54,2.76,1.93,4.76,1.83,-6.12,19.78,1.78,-18.43,29.14,-23.99,7.85,-43.06,30.57,15.37,-4.88,42.66,33.02,-1.21,-4.68,-6.21,-10.48,1.87,12.36,62.63,-1.75,1.42,38.04,53.18,-18.63,13.93
2018-07-09,18.18,1.42,62.19,-0.6,-0.83,20.19,-0.97,-4.45,7.78,2.4,27.37,3.39,20.56,3.6,26.9,-7.24,35.76,0.03,0.75,32.52,-2.05,29.98,0.32,-3.83,50.56,45.51,29.04,2.89,1.61,5.32,1.07,-6.16,20.09,1.02,-20.27,29.29,-24.11,6.89,-42.13,29.15,15.39,-5.59,42.89,32.97,-2.02,-5.49,-7.0,-11.11,1.11,14.46,60.36,-2.38,1.06,34.38,53.01,-19.27,14.17
2018-07-10,19.18,1.58,61.22,-0.68,-0.88,21.26,-1.45,-2.52,7.97,2.59,27.66,3.45,20.76,3.67,27.09,-7.16,36.4,-0.38,0.94,32.96,-2.39,30.22,0.07,-3.36,51.66,45.95,29.12,2.87,1.9,5.27,0.66,-6.09,18.17,1.11,-16.1,29.78,-24.28,6.67,-42.11,29.31,15.53,-5.58,43.55,33.09,-2.4,-5.85,-7.37,-11.37,0.71,16.05,60.99,-2.84,0.46,33.43,53.03,-19.46,14.17
2018-07-11,19.39,2.15,63.84,-0.7,-0.93,23.88,-1.09,-5.46,8.38,2.49,28.62,3.57,21.62,3.8,28.19,-7.08,36.82,-0.23,0.85,34.73,-2.03,31.79,-0.24,-2.58,52.38,43.55,30.48,3.2,2.08,6.32,0.82,-6.13,20.95,1.34,-18.29,30.78,-24.89,6.76,-44.81,30.96,16.57,-5.83,43.23,34.63,-2.3,-5.84,-7.41,-11.64,0.87,11.89,61.55,-2.54,0.71,34.0,52.11,-18.91,15.48
2018-07-12,18.17,1.84,58.53,-0.5,-0.4,22.96,-1.25,-6.48,8.27,2.99,27.5,3.91,20.54,4.13,27.2,-6.64,36.35,0.71,0.67,35.42,-1.38,32.13,-0.21,-2.42,53.12,46.06,29.46,3.0,1.86,6.09,1.74,-6.12,19.94,1.76,-20.02,31.38,-25.25,7.23,-47.3,30.58,15.65,-5.31,43.94,35.23,-1.36,-4.89,-6.45,-10.64,1.82,9.28,57.51,-3.24,0.53,32.06,52.59,-20.25,14.74
2018-07-16,19.67,2.22,58.73,-0.26,-1.22,25.44,-0.98,-5.4,8.16,2.8,27.98,3.67,21.09,3.92,27.97,-6.84,37.56,0.53,0.72,35.91,-0.75,33.4,-0.85,-2.06,54.69,44.92,30.1,2.83,2.0,6.34,1.58,-6.8,20.34,1.65,-20.15,32.0,-26.56,7.42,-47.09,31.98,16.46,-5.45,43.92,35.78,-1.56,-5.06,-6.61,-10.77,1.64,11.22,57.04,-2.5,0.73,32.87,53.74,-18.82,16.46
2018-07-17,19.16,2.14,59.03,-0.55,-1.43,25.31,-1.55,-6.93,8.11,2.78,28.07,3.53,21.08,3.76,28.13,-6.89,37.19,0.25,1.12,35.61,-1.28,34.21,-0.99,-1.89,54.58,43.17,30.45,2.42,1.55,6.35,1.29,-7.29,19.69,1.18,-22.07,31.92,-28.62,6.8,-47.4,32.37,16.38,-5.37,43.64,35.98,-1.83,-5.26,-6.76,-10.87,1.35,13.59,56.98,-3.6,-0.01,32.63,52.26,-20.54,16.39
2018-07-18,18.41,1.93,54.93,-0.57,-1.05,23.88,-1.46,-4.76,8.26,2.7,29.43,3.57,21.49,3.8,28.2,-7.57,36.38,0.49,0.88,36.3,-0.82,35.68,-1.21,-1.65,55.2,42.83,30.68,2.23,2.03,6.81,1.53,-6.55,19.98,1.49,-19.27,32.48,-26.34,7.05,-46.11,32.34,15.53,-5.99,43.82,36.6,-1.66,-5.18,-6.75,-11.09,1.59,14.48,53.09,-4.9,-0.8,31.74,49.73,-21.74,16.74
2018-07-19,19.1,2.2,57.01,-0.24,-0.78,23.55,-1.65,-4.48,8.32,2.71,29.77,3.56,21.89,3.77,28.25,-7.73,36.09,0.64,0.76,35.87,-0.82,35.85,-1.01,-1.52,55.02,42.59,31.98,2.18,2.33,6.5,1.7,-6.67,19.81,1.63,-18.92,32.72,-26.78,7.25,-45.7,33.06,15.62,-5.9,44.18,36.94,-1.49,-5.03,-6.63,-11.12,1.75,13.9,55.08,-4.83,-0.7,32.68,49.42,-21.41,16.85
2018-07-23,19.06,2.16,56.89,-0.51,-0.31,23.49,-1.82,-2.73,8.54,3.45,29.73,4.1,22.02,4.3,28.32,-7.66,35.55,1.14,0.54,36.08,-1.05,35.71,-0.18,-1.88,55.1,44.45,32.57,1.88,2.03,6.3,2.2,-6.69,20.73,1.73,-17.91,32.88,-26.96,7.26,-45.49,34.06,15.75,-5.43,45.35,37.04,-0.95,-4.38,-5.91,-10.2,2.25,16.11,55.68,-5.93,-0.56,31.5,45.88,-22.36,15.33
2018-07-24,19.16,2.15,56.67,-0.35,-0.46,26.02,-2.45,-2.32,8.63,2.94,28.49,4.0,21.58,4.18,27.78,-7.54,36.1,0.34,0.75,35.87,-1.55,34.11,-0.06,-2.51,54.27,43.43,32.9,1.76,2.21,6.66,1.4,-6.81,21.26,1.5,-18.12,32.01,-26.66,6.84,-45.98,34.52,15.73,-5.74,44.21,36.26,-1.76,-5.3,-6.98,-11.8,1.45,17.88,54.98,-5.42,-0.67,32.09,47.67,-20.56,15.53
2018-07-25,19.44,2.35,57.74,-0.26,-0.35,29.63,-2.72,-2.6,9.22,2.62,29.4,3.86,21.95,4.03,28.34,-7.27,38.31,0.56,0.38,37.1,-1.52,34.34,0.33,-1.57,55.06,42.74,32.81,1.93,2.33,6.9,1.58,-6.25,21.35,1.59,-16.92,32.75,-25.65,6.92,-47.7,34.48,16.43,-5.82,43.33,36.98,-1.65,-5.37,-7.2,-12.4,1.63,17.31,55.92,-5.54,-1.09,34.03,49.91,-19.72,16.61
2018-07-26,19.05,2.3,57.74,0.03,-0.69,28.18,-2.47,-1.58,9.24,2.29,29.71,3.7,22.49,3.88,28.93,-7.48,38.11,0.04,0.49,36.81,-1.71,34.17,0.0,-0.95,55.49,43.44,33.45,1.94,2.32,6.87,1.04,-6.08,22.91,1.46,-17.22,33.14,-26.42,6.85,-45.87,34.58,16.05,-6.03,43.34,37.44,-2.23,-6.01,-7.9,-13.29,1.1,22.88,56.14,-5.13,-0.98,35.72,52.25,-18.93,17.41
2018-07-30,18.75,1.64,58.52,0.15,-0.58,27.24,-3.11,-0.42,8.8,1.95,29.86,3.34,22.22,3.5,28.43,-7.72,37.49,0.37,0.54,37.56,-1.56,34.48,0.12,-0.39,55.09,43.88,32.49,1.63,1.92,6.68,1.41,-6.36,23.0,1.43,-16.93,33.36,-26.94,6.61,-47.38,34.92,15.6,-6.32,44.14,38.04,-1.88,-5.67,-7.55,-12.93,1.46,22.09,56.8,-6.25,-1.38,34.02,51.37,-20.93,16.76
2018-07-31,19.04,1.88,58.34,0.23,-0.68,26.67,-3.14,-0.25,8.87,2.08,30.1,3.39,22.53,3.55,28.89,-7.83,37.2,0.29,0.99,38.18,-1.5,34.37,0.22,-0.48,53.34,44.73,32.49,1.54,1.9,6.83,1.32,-6.71,22.26,1.5,-15.85,32.45,-28.72,2.97,-47.26,35.49,15.58,-6.4,41.97,37.66,-1.95,-5.68,-7.49,-12.78,1.37,21.01,55.91,-5.62,-1.38,33.49,50.98,-20.36,17.15
2018-08-01,19.05,1.74,56.84,0.08,-0.78,27.8,-3.41,2.35,8.92,1.52,29.73,3.13,22.55,3.32,28.94,-8.21,37.24,-0.24,1.4,38.43,-1.83,34.05,-1.04,-1.08,52.74,43.93,32.18,1.42,1.84,6.82,0.81,-6.71,22.4,0.99,-12.61,32.24,-31.86,6.82,-49.0,35.12,16.02,-7.24,42.43,37.31,-2.47,-6.24,-8.07,-13.28,0.85,25.35,54.35,-5.99,-1.88,34.18,51.42,-19.83,15.93
2018-08-02,18.32,1.51,54.92,0.22,-0.85,24.3,-3.58,0.66,8.69,1.01,29.01,2.98,22.06,3.17,28.65,-8.07,35.08,-0.12,1.17,38.2,-1.38,34.35,-0.79,-0.63,52.74,42.83,31.95,1.3,1.51,7.02,0.93,-6.77,22.04,1.09,-14.25,31.94,-32.01,7.06,-50.54,35.38,14.97,-7.5,42.07,36.83,-2.37,-6.22,-8.21,-13.87,0.97,26.31,53.69,-6.65,-2.41,31.43,49.83,-22.3,16.37
2018-08-06,18.37,1.47,56.64,0.62,-0.64,22.97,-3.89,1.67,8.29,1.12,27.88,2.85,21.36,3.07,28.41,-8.37,34.02,0.4,0.93,38.37,-1.22,34.43,-0.2,-0.41,54.75,45.99,31.85,1.04,1.38,6.59,1.46,-7.22,20.95,1.08,-14.1,33.06,-30.68,7.2,-51.43,35.08,14.32,-7.81,43.52,37.38,-1.81,-5.61,-7.54,-13.11,1.5,27.34,55.79,-6.64,-2.54,31.33,50.0,-21.02,15.26
2018-08-07,18.51,1.77,56.35,0.62,-0.74,21.64,-3.63,2.31,8.09,1.15,27.79,2.47,21.13,2.69,28.17,-8.73,34.13,0.19,0.87,39.03,-1.33,34.02,-0.06,-0.19,54.71,46.9,31.69,0.65,1.1,6.49,1.24,-7.72,20.36,1.04,-13.71,33.21,-28.76,7.07,-51.92,35.44,14.67,-7.81,42.82,37.55,-1.99,-5.66,-7.5,-12.91,1.28,26.57,55.06,-6.22,-2.33,32.03,49.51,-20.27,15.98
2018-08-08,18.64,1.91,57.89,0.02,-1.06,24.32,-3.37,2.55,8.32,1.24,28.08,2.59,21.65,2.81,28.73,-9.36,35.91,0.03,1.05,38.91,-1.66,34.28,-0.32,0.23,55.58,48.15,31.72,1.16,0.86,6.69,1.09,-7.83,22.87,1.06,-13.69,33.76,-28.29,7.04,-54.93,34.88,14.52,-8.43,43.58,38.16,-2.19,-5.94,-7.79,-13.42,1.13,28.35,55.36,-6.56,-2.68,31.97,48.92,-20.58,15.76
2018-08-09,18.72,1.89,54.7,0.1,-0.99,21.8,-3.58,2.55,8.23,1.28,27.63,2.5,21.02,2.75,28.2,-9.94,35.09,-0.13,1.14,39.12,-1.64,33.63,-0.1,-0.01,55.2,49.84,31.67,0.8,0.84,6.51,0.93,-8.43,22.83,1.03,-13.19,33.33,-29.33,6.87,-56.03,35.32,14.55,-8.92,43.02,37.55,-2.35,-6.07,-7.89,-13.44,0.96,28.74,51.81,-6.45,-2.63,31.88,47.8,-20.53,15.03
2018-08-13,19.34,1.91,55.19,0.69,-0.19,25.69,-3.08,2.71,8.37,1.63,28.2,2.59,21.08,2.84,28.32,-9.59,37.4,0.68,0.79,40.12,-1.37,34.49,0.6,-0.38,56.13,50.59,31.7,0.39,-0.31,6.3,1.75,-8.22,22.95,1.46,-13.09,34.13,-28.39,7.64,-60.19,35.78,14.92,-8.43,44.23,38.26,-1.49,-5.14,-6.89,-12.14,1.78,28.36,52.46,-5.52,-1.93,33.06,49.31,-19.55,13.68
2018-08-14,19.16,2.07,57.75,1.15,0.81,25.84,-2.26,0.81,8.27,2.2,26.33,2.75,19.3,2.99,26.88,-8.84,36.56,1.85,0.28,40.55,-0.58,34.06,1.96,-0.35,56.78,51.52,30.14,1.04,0.35,6.12,2.91,-8.34,21.92,2.21,-16.73,34.83,-29.63,8.55,-73.34,36.08,14.54,-7.25,45.15,38.96,-0.24,-3.72,-5.33,-10.36,2.95,26.57,55.22,-5.21,-0.77,33.52,50.81,-19.07,12.15
2018-08-15,19.14,1.76,57.31,2.33,1.45,25.74,-2.14,2.74,8.01,2.09,26.24,2.68,19.25,2.94,27.07,-8.7,35.96,2.38,0.26,41.9,-1.33,35.19,2.23,0.28,57.79,52.63,30.17,0.92,0.79,5.84,3.44,-8.05,21.49,2.41,-13.87,35.47,-31.09,9.16,-71.0,35.72,14.24,-7.28,46.24,39.33,0.22,-3.31,-4.94,-10.17,3.48,26.11,53.89,-6.33,-1.71,31.86,50.03,-21.72,11.53
2018-08-16,19.36,2.05,55.64,1.99,1.79,22.5,-2.57,2.92,8.07,2.62,24.68,2.98,17.7,3.24,25.29,-8.61,33.24,2.67,0.11,41.17,-1.62,34.04,2.88,-0.78,57.02,52.31,28.59,0.78,0.96,5.66,3.72,-8.4,20.91,2.54,-14.76,35.08,-31.75,9.35,-63.88,34.17,12.67,-6.95,45.22,39.17,0.56,-2.88,-4.43,-9.4,3.77,24.86,51.52,-10.2,-3.07,28.32,44.39,-25.56,9.56
2018-08-20,19.91,1.99,56.19,1.52,1.13,23.45,-1.66,3.72,8.1,2.51,24.91,2.88,18.01,3.17,25.85,-8.81,34.09,2.33,0.27,41.14,-1.48,34.89,2.41,-0.31,56.72,51.09,29.09,0.15,0.89,5.99,3.38,-8.61,21.16,2.52,-12.0,35.49,-31.68,9.47,-62.08,34.58,13.0,-7.18,45.7,40.39,0.2,-3.26,-4.81,-9.74,3.43,26.44,51.99,-9.07,-3.46,28.99,49.07,-24.4,8.1
2018-08-21,20.83,2.22,56.28,1.71,0.71,22.52,-1.82,2.98,8.28,2.58,25.02,2.89,18.18,3.22,26.05,-9.04,33.02,1.81,0.6,41.51,-1.77,34.23,2.24,-0.32,56.3,51.66,28.74,-0.07,1.11,6.26,2.86,-8.72,20.81,2.31,-12.55,35.3,-32.95,8.98,-65.83,33.76,12.98,-7.41,45.69,40.29,-0.3,-3.77,-5.31,-10.21,2.91,29.3,52.0,-8.56,-3.05,30.6,51.23,-23.75,8.16
2018-08-22,19.46,2.27,57.1,1.27,1.13,24.54,-2.35,1.24,8.62,2.88,26.77,3.38,19.63,3.71,27.62,-8.5,35.09,1.18,0.89,41.67,-2.41,33.54,1.79,-1.3,55.57,52.37,29.71,-0.14,1.42,6.82,2.22,-8.72,20.47,2.09,-14.27,34.74,-33.47,9.87,-67.36,34.17,13.39,-7.18,46.0,39.85,-0.92,-4.31,-5.77,-10.47,2.27,23.06,52.54,-9.23,-2.8,30.91,50.85,-23.56,9.29
2018-08-23,19.24,1.85,59.76,1.35,1.1,23.77,-2.86,-0.96,8.67,2.83,26.72,3.37,19.96,3.7,27.81,-8.67,35.3,0.93,1.06,41.75,-2.65,33.92,1.32,-0.33,56.05,51.06,30.17,0.34,1.21,7.29,1.98,-8.63,20.27,1.8,-16.29,34.72,-33.79,9.55,-67.2,33.98,13.4,-7.35,46.37,39.53,-1.16,-4.52,-5.95,-10.56,2.03,22.86,55.34,-9.72,-3.04,29.91,51.97,-23.94,10.66
2018-08-27,18.43,1.28,60.45,1.54,1.63,24.18,-2.7,-1.84,8.97,3.17,27.04,3.72,20.2,4.06,28.12,-8.59,35.0,1.77,0.9,41.93,-2.43,35.31,1.5,-0.98,56.78,52.32,30.47,0.65,1.14,7.21,2.83,-8.65,21.77,2.09,-17.18,35.44,-33.6,9.81,-67.06,35.03,13.15,-7.34,46.97,40.16,-0.37,-3.76,-5.2,-9.74,2.88,23.01,55.83,-10.69,-3.08,29.9,51.64,-25.29,9.83
2018-08-28,18.49,1.65,60.96,1.23,1.19,24.81,-2.12,-1.94,8.89,3.14,27.24,3.71,20.59,4.04,28.42,-9.01,35.25,1.06,1.15,41.72,-2.42,35.13,0.83,-1.15,57.03,49.84,30.74,0.64,1.08,7.51,2.12,-9.2,20.94,2.03,-17.88,35.38,-32.9,9.95,-66.25,34.61,13.06,-7.8,46.68,39.95,-1.08,-4.43,-5.84,-10.18,2.17,20.42,56.04,-9.18,-2.04,31.07,53.23,-24.23,10.16
2018-08-29,19.22,1.64,61.33,1.84,1.8,25.84,-2.24,-4.03,9.56,3.22,28.78,4.2,21.58,4.52,29.91,-9.0,36.33,0.9,1.53,42.72,-3.27,35.8,0.73,-2.22,58.02,47.73,31.77,0.32,1.32,8.09,1.97,-9.45,21.67,1.94,-20.34,36.06,-32.37,9.84,-70.78,36.08,13.61,-8.06,46.72,40.92,-1.32,-4.84,-6.42,-11.32,2.01,17.48,55.7,-10.09,-2.64,32.08,53.71,-24.6,10.19
2018-08-30,20.5,1.64,63.62,2.39,2.77,26.16,-2.11,-3.53,9.98,3.54,29.57,4.69,22.32,5.01,30.7,-7.39,37.81,1.3,1.45,43.03,-3.46,37.11,0.67,-1.18,59.6,48.89,32.71,0.84,1.82,8.22,2.35,-9.06,22.32,2.3,-19.49,36.95,-31.28,9.93,-73.34,38.07,14.55,-6.71,47.53,41.53,-0.96,-4.54,-6.07,-10.88,2.39,21.82,57.79,-9.37,-1.78,31.88,56.62,-23.2,9.68
2018-09-03,19.89,1.42,64.16,2.24,3.32,24.25,-2.4,-3.12,9.89,4.07,28.75,4.79,21.4,5.09,29.99,-7.13,36.09,1.7,1.17,42.88,-3.62,36.2,1.7,-1.59,59.66,49.65,32.09,1.08,1.32,8.02,2.76,-8.5,21.09,2.49,-19.93,36.81,-29.39,10.04,-75.77,37.23,13.9,-6.24,47.73,41.31,-0.5,-3.99,-5.46,-10.2,2.8,21.27,58.66,-10.38,-1.9,31.18,57.32,-23.75,7.61
2018-09-04,18.92,0.58,64.29,1.95,3.54,25.04,-1.89,-0.22,9.51,3.8,27.52,4.41,20.11,4.71,28.58,-7.32,35.4,1.88,0.89,43.51,-3.11,36.82,1.81,-1.26,60.23,51.08,31.14,0.77,1.01,7.57,2.95,-8.57,21.04,2.35,-18.13,37.25,-28.23,10.25,-73.83,37.8,12.92,-6.23,48.51,41.69,-0.27,-3.75,-5.26,-10.12,2.98,23.46,58.6,-10.24,-1.69,30.01,58.91,-23.83,8.01
2018-09-05,18.24,1.0,65.02,1.43,3.56,26.35,-1.37,1.38,10.04,4.05,26.88,4.82,19.66,5.12,27.92,-7.54,36.03,2.47,0.94,42.33,-3.4,36.97,2.07,-2.33,60.42,48.03,30.68,1.28,0.59,7.78,3.52,-7.32,20.58,2.63,-17.52,37.61,-27.11,10.68,-75.2,38.09,12.83,-6.47,48.6,42.12,0.27,-3.31,-4.9,-10.13,3.57,21.43,58.28,-12.26,-1.85,28.18,59.43,-24.36,4.3
2018-09-06,17.0,0.97,63.88,1.26,3.55,23.61,-1.51,0.22,10.19,3.94,25.72,4.98,18.58,5.28,26.52,-7.4,33.73,2.22,1.15,41.88,-3.8,35.91,1.75,-2.25,58.78,46.93,29.7,0.98,0.84,7.6,3.27,-7.22,19.19,2.44,-18.27,37.01,-25.33,10.58,-74.41,37.26,12.34,-6.48,48.05,41.83,0.03,-3.55,-5.15,-10.48,3.32,19.47,56.97,-12.31,-1.74,28.74,58.35,-23.84,3.55
2018-09-10,15.56,0.75,62.99,1.25,3.99,22.96,-1.82,0.21,9.93,3.83,24.82,4.64,17.82,4.96,26.13,-7.49,32.49,1.95,1.32,42.11,-4.64,35.01,2.2,-1.72,57.45,46.02,28.07,0.42,0.56,7.32,3.01,-8.06,18.54,2.23,-18.58,36.37,-26.67,10.27,-74.37,36.7,11.45,-6.3,46.96,41.69,-0.2,-3.71,-5.21,-10.4,3.05,17.76,55.56,-12.86,-1.63,29.09,58.32,-23.24,3.87
